Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified,texto_fuente_estricto,label_cervecero_estricto,label_final,label_justificacion
1580.610,Levilactobacillus brevis AM92-01b2A,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,AM92-01b2A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809525,GCA_027698385.1,,JAQEQX000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,38,2639409,45.537212,4.0,216162.0,54.0,3.0,,2640,99.6,99.2,,100.0,,fecal material [ENVO:00002003],,2014-02-01,2014.0,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:07:49.850Z,2023-02-12T17:07:49.850Z,fecal material [envo:00002003] | ,False,False,
1580.611,Levilactobacillus brevis AM88-10A,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,AM88-10A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809508,GCA_027698985.1,,JAQEQG000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,48,2659423,45.48814,5.0,185722.0,54.0,3.0,,2672,99.6,99.1,,100.0,,fecal material [ENVO:00002003],,2014-02-01,2014.0,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:07:28.294Z,2023-02-12T17:07:28.294Z,fecal material [envo:00002003] | ,False,False,
1580.612,Levilactobacillus brevis AM89-08b2TA,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,AM89-08b2TA,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809512,GCA_027698855.1,,JAQEQK000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,37,2635589,45.54602,4.0,216099.0,56.0,3.0,,2633,99.6,99.2,,100.0,,fecal material [ENVO:00002003],,2014-02-01,2014.0,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:07:27.682Z,2023-02-12T17:07:27.682Z,fecal material [envo:00002003] | ,False,False,
1580.613,Levilactobacillus brevis AM87-02A,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,AM87-02A,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31809502,GCA_027699065.1,,JAQEQA000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,66,2649118,45.5053,5.0,163189.0,56.0,3.0,,2664,99.6,99.1,,100.0,,fecal material [ENVO:00002003],,2014-02-01,2014.0,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T17:07:39.922Z,2023-02-12T17:07:39.922Z,fecal material [envo:00002003] | ,False,False,
1580.614,Levilactobacillus brevis Atlas17,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,Atlas17,,,,,,,,,,,,,,,,,,,,Good,2023-02-02T00:00:00Z,,,PRJNA887797,SAMN31185410,GCA_028411555.1,,CP110089,,,Illumina NovaSeq,300.0x,SPAdes v. 3.15.2,,,1,2145910,46.38527,1.0,2145910.0,61.0,12.0,,2461,99.6,95.4,12.7,99.4,,cheese,,2022-08-01,2022.0,,Turkey,,,,Asia,Turkey:Ankara,,,,,,,,,,,sample_type:bacteria,,2023-02-15T04:10:12.961Z,2023-02-15T04:10:12.961Z,cheese | ,False,False,
1580.63,Lactobacillus brevis strain Lb1595,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,Lb1595,,,,,,,,,,,,,,,,,,,,Good,2016-01-25T00:00:00Z,26713450,,PRJNA284430,SAMN03702532,GCF_001540905.1,,LDEI00000000,Geneva University Hospitals,WGS,Illumina HiSeq,600.0x,Edena v. OCT-2013,,,50,2439005,45.89,8.0,120479.0,70.0,7.0,,2506,99.8,99.3,,100.0,,teat canal,,2012,2012.0,,France,,,,Europe,France,,Bos taurus,Cow,,,,Nonhuman Mammal,,,,sample_type:swab culture,Probiotic properties of lactic acid bacteria from mammary microbiota,2016-02-29T18:53:41.818Z,2016-02-29T18:53:41.818Z,teat canal | ,False,False,
1580.64,Lactobacillus brevis strain D6,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,D6,,,,,,,,,,,,,,,,,,,,Good,2016-01-26T00:00:00Z,,,PRJNA308170,SAMN04387838,GCF_001541605.1,,LQNG00000000,Helsinki University,WGS,454,12.0x,Newbler v. 2011,,,123,2591675,45.59,12.0,78576.0,64.0,6.0,,2749,99.8,99.2,,100.0,,Cheese,,2011,2011.0,,Croatia,,,,Europe,Croatia,,,,,,,,,,,sample_type:Cell culture,Lactobacillus brevis D6 (1153),2016-02-29T19:29:08.494Z,2016-02-29T19:29:08.494Z,cheese | ,False,False,
1580.648,Levilactobacillus brevis TOM.66,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,TOM.66,,,,,,,,,,,,,,,,,,,,Good,2023-06-27T00:00:00Z,,,PRJNA984730,SAMN35776876,GCA_030361325.1,,JAUCAA000000000,,,Illumina,1000x,SPAdes v. 3.15.4,,,52,2448966,45.771645,8.0,105583.0,57.0,2.0,,2540,99.8,99.5,,100.0,,chegen,,2022-04,2022.0,,Russia,,,,Europe,Russia: Altai,,,,,,,,,,,sample_type:cell culture,,2023-08-02T23:04:02.213Z,2023-08-02T23:04:02.213Z,chegen | ,False,False,
1580.649,Levilactobacillus brevis SRCM217016,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,SRCM217016,,,,,,,,,,,,,,,,,,,,Good,2023-06-27T00:00:00Z,,,PRJNA985417,SAMN35796818,GCA_030378305.1,,JAUDES000000000,,,PacBio Sequel; Illumina HiSeq,131.1x,HGAP v. 4,,2.0,16,2750958,45.23762,1.0,2351553.0,66.0,15.0,,2875,99.9,99.0,0.3,100.0,,kimchi,,2023-03,2023.0,,South Korea,,,,Asia,South Korea: Yeoju,,,,,,,,,,,sample_type:cell culture,,2023-08-02T23:04:03.944Z,2023-08-02T23:04:03.944Z,kimchi | ,False,False,
1580.65,Lactobacillus brevis strain BM-LB13908,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,BM-LB13908,,,,,,,,,,,,,,,,,,,,Good,2016-05-02T00:00:00Z,,,PRJNA309616,SAMN04437151,GCF_001636145.1,,LTDY00000000,South China University of Technology,WGS,Illumina HiSeq,400.0x,Velvet v. 1.2.08,,,271,2832153,53.38,48.0,20114.0,12.0,5.0,,2876,96.3,95.0,3.2,100.0,,Beer,,2013-09-08,2013.0,,China,,,,Asia,China: Guangzhou,,,,,,,,,,,sample_type:whole organism,"Lactobacillus brevis is a kind of food spoilage bacteria which have the ability to enter into VBNC state. Due to the VBNC state, Lactobacillus brevis can evade the microbiological detecting of food and result in the food spoilage during the expiration date which effect the food safety and the whole food industry. Thorough understanding of the genome of Lactobacillus brevis is required to pick out the genes related to the VBNC state and aid in the further study of the control of Lactobacillus brevis.",2016-05-23T18:51:13.304Z,2016-05-23T18:51:13.304Z,beer | ,True,True,positivo: cerveza/cerveceria
1580.650,Levilactobacillus brevis TOM.290,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,TOM.290,,,,,,,,,,,,,,,,,,,,Good,2023-06-27T00:00:00Z,,,PRJNA984730,SAMN35776886,GCA_030361165.1,,JAUCAK000000000,,,Illumina,1400x,SPAdes v. 3.15.4,,,53,2449128,45.7718,8.0,104896.0,62.0,3.0,,2536,99.8,99.5,,100.0,,cheese starter,,2022-04,2022.0,,Russia,,,,Europe,Russia: North Ossetia,,,,,,,,,,,sample_type:cell culture,,2023-08-02T23:04:19.608Z,2023-08-02T23:04:19.608Z,cheese starter | ,False,False,
1580.66,Lactobacillus brevis strain NPS-QW-145,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,NPS-QW-145,,,,,,,,,,,,,,,,,,,Representative,Good,2016-06-27T00:00:00Z,,,PRJNA318996,SAMN04871683,GCF_001676805.1,,CP015398,The University of Hong Kong,Complete,Illumina,55x,Newbler v. v2.8; SSPACE Standard v.,,,1,2552671,45.81,1.0,2552671.0,63.0,4.0,,2505,99.8,99.3,,100.0,,Traditional Korean kimchi,,2013-09-15,2013.0,,Hong Kong,,,,Asia,Hong Kong,env_biome:Traditional Korean kimchi,Gabbage,,,,,,,,,,High gamma-aminobutyric acid (GABA)-producing lactic acid bacterium,2016-07-06T20:35:33.952Z,2016-07-06T20:35:33.952Z,traditional korean kimchi | env_biome:traditional korean kimchi,False,False,
1580.666,Levilactobacillus brevis MRS-9,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,MRS-9,,,,,,,,,,,,,,,,,,,,Good,2023-10-18T00:00:00Z,,,PRJNA1024981,SAMN37707122,GCA_032841255.1,,JAWHVJ000000000,,,NovaSeq 6000 S4,390x,skesa v. 2.3.0,,,80,2472284,45.721203,11.0,77686.0,59.0,4.0,,2519,99.9,99.5,,100.0,,Cheese with raw milk,,2021-03-21,2021.0,,Greece,,,,Europe,Greece: Thessaloniki,,,,,,,,,,,,,2023-10-30T07:19:39.696Z,2023-10-30T07:19:39.696Z,cheese with raw milk | ,False,False,
1580.667,Levilactobacillus brevis MRS-8,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,MRS-8,,,,,,,,,,,,,,,,,,,,Good,2023-10-18T00:00:00Z,,,PRJNA1024981,SAMN37707121,GCA_032841235.1,,JAWHVK000000000,,,NovaSeq 6000 S4,865x,skesa v. 2.3.0,,,91,2533936,45.57195,12.0,75360.0,57.0,3.0,,2596,99.9,99.5,,100.0,,Cheese with raw milk,,2021-03-21,2021.0,,Greece,,,,Europe,Greece: Thessaloniki,,,,,,,,,,,sample_type:Whole organism,,2023-10-30T07:24:29.327Z,2023-10-30T07:24:29.327Z,cheese with raw milk | ,False,False,
1580.668,Levilactobacillus brevis DRR247351_bin.2_MetaWRAP_v1.3_MAG,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRR247351_bin.2_MetaWRAP_v1.3_MAG,,,,,,,,,,,,,,,,,,,,Good,2023-09-30T00:00:00Z,,,PRJEB56901,SAMEA114447775,GCA_963534875.1,,CAUSUJ000000000,,,,,,,,7,2505661,45.873684,2.0,661803.0,40.0,,,2488,99.6,99.2,,100.0,,oral metagenome,,,,,,,,,,,,,,,,,,,,,,,2023-10-30T09:00:33.705Z,2023-10-30T09:00:33.705Z,oral metagenome | ,False,False,
1580.742,Levilactobacillus brevis LMT1-73,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,LMT1-73,,,,,,,,,,,,,,,,,,,,Good,2024-03-17T00:00:00Z,,,PRJNA1080338,SAMN40126738,,,"CP147490,CP147491",,,Illumina HiSeq,107.0x,SPAdes v. 3.1.0,,1.0,2,2560148,45.83114,1.0,2508667.0,72.0,15.0,,2535,99.6,98.9,0.3,100.0,,oat silage sample,,2023-10-10,2023.0,,China,,,,Asia,China: Heilongjiang,,,,,,,,,,,sample_type:single,,2024-04-22T12:26:04.527Z,2024-04-22T12:26:04.527Z,oat silage sample | ,False,False,
1580.753,Levilactobacillus brevis A189,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,A189,,,,,,,,,,,,,,,,,,,,Good,2024-05-08T00:00:00Z,,,PRJNA1082647,SAMN41162753,GCA_039566335.1,,JBDGNR000000000,,,MiSeq,80.45297184259256x,SPAdes v. 20230210,,,108,2427296,45.94174,18.0,47327.0,50.0,2.0,,2492,99.9,99.0,,100.0,,summer bryndza cheese from unpasteurized milk,,2007,2007.0,,Slovakia,,,,Europe,Slovakia,,,,,,,,,,,,,2024-05-26T12:04:07.201Z,2024-05-26T12:04:07.201Z,summer bryndza cheese from unpasteurized milk | ,False,False,
1580.754,Levilactobacillus brevis P45,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,P45,,,,,,,,,,,,,,,,,,,,Good,2024-05-08T00:00:00Z,,,PRJNA1082647,SAMN41162767,GCA_039566365.1,,JBDGND000000000,,,MiSeq,105x,SPAdes v. 20230210,,,104,2514044,45.725452,17.0,46901.0,57.0,2.0,,2637,99.9,99.5,,100.0,,fermented whey,,2021-06-18,2021.0,,Slovakia,,,,Europe,Slovakia,,,,,,,,,,,,,2024-05-26T12:03:37.916Z,2024-05-26T12:03:37.916Z,fermented whey | ,False,False,
1580.770,Levilactobacillus brevis MKMB05,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,MKMB05,,,,,,,,,,,,,,,,,,,,Good,2024-05-26T00:00:00Z,,,PRJNA1113387,SAMN41453770,GCA_039839695.1,,JBDPIP000000000,,,Illumina MiSeq,50.0x,SPAdes v. 3.15,,,157,2536054,45.724262,13.0,64796.0,59.0,2.0,,2656,99.5,99.1,,99.7,,Fermented milk,,2019-12-12,2019.0,,India,,,,Asia,India: Manipur,,,,,,,,,,,sample_type:Fermented milk,,2024-07-08T02:23:18.110Z,2024-07-08T02:23:18.110Z,fermented milk | ,False,False,
1580.771,Levilactobacillus brevis MKMB04,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,MKMB04,,,,,,,,,,,,,,,,,,,,Good,2024-05-26T00:00:00Z,,,PRJNA1113383,SAMN41453460,GCA_039839865.1,,JBDPIO000000000,,,Illumina MiSeq,50.0x,SPAdes v. 3.15,,,171,2583913,45.605328,14.0,62342.0,59.0,3.0,,2719,99.5,99.0,0.3,100.0,,Fermented milk,,2019-12-12,2019.0,,India,,,,Asia,India: Manipur,,,,,,,,,,,sample_type:Fermented milk,,2024-07-08T02:27:34.842Z,2024-07-08T02:27:34.842Z,fermented milk | ,False,False,
1580.772,Levilactobacillus brevis PYN10-6-2,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,PYN10-6-2,,,,,,,,,,,,,,,,,,,,Good,2024-05-28T00:00:00Z,,,PRJNA1111238,SAMN41385940,,,"CP156920,CP156921,CP156924,CP156923,CP156922",,,Illumina; PacBio,99.95x,unicycler v. v0.4.8; SOAPdenovo v. 2.04,,4.0,5,2745725,45.51887,1.0,2555960.0,66.0,15.0,,2750,99.9,99.4,0.6,100.0,,Tenebrio Molitor feces,,2023-09,2023.0,,China,,,,Asia,China:Beijing,,,,,,,,,,,sample_type:feces,,2024-07-08T02:29:17.143Z,2024-07-08T02:29:17.143Z,tenebrio molitor feces | ,False,False,
1580.773,Levilactobacillus brevis GOS-2,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,GOS-2,,,,,,,,,,,,,,,,,,,,Poor,2024-06-12T00:00:00Z,,,PRJNA1118795,SAMN41623982,GCA_040149435.1,,JBEFLU000000000,,,Illumina HiSeq,100.0x,SPAdes v. 24.0.3.dev0,,,47,2780602,45.708088,9.0,128469.0,65.0,8.0,,3459,98.7,95.9,8.4,100.0,High CDS count,Bovine faecal sample (Bos Taurus),,2021-11-20,2021.0,,India,,,,Asia,India: Gujarat,,,,,,,,,,,sample_type:Bovine faeces;collected_by:Raval Shivani D.,,2024-07-08T08:08:17.921Z,2024-07-08T08:08:17.921Z,bovine faecal sample (bos taurus) | ,False,False,
1580.774,Levilactobacillus brevis QD-1,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,QD-1,,,,,,,,,,,,,,,,,,,,Good,2024-06-15T00:00:00Z,,,PRJNA1121961,SAMN41770051,GCA_040194405.1,,JBEFOH000000000,,,Illumina NovaSeq,2387155.0x,SPAdes v. May-2024,,,82,2161925,45.724483,9.0,76556.0,51.0,3.0,,2178,99.5,99.0,,98.7,,Kombucha,,2023-03-01,2023.0,,Viet Nam,,,,Asia,Viet Nam,,,,,,,,,,,collected_by:Quoc-Duy Nguyen,,2024-07-08T08:52:19.135Z,2024-07-08T08:52:19.135Z,kombucha | ,False,False,
1580.775,Levilactobacillus brevis Levilactobacillus brevis CIRM-BIA2515,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,Levilactobacillus brevis CIRM-BIA2515,,,,,,,,,,,,,,,,,,,,Good,2024-05-30T00:00:00Z,,,PRJEB74198,SAMEA115434253,,,"OZ061544,OZ061545,OZ061546,OZ061547",,,,,,,3.0,4,2491326,45.818172,1.0,2388111.0,63.0,15.0,,2479,99.6,99.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08T10:44:10.787Z,2024-07-08T10:44:10.787Z, | ,False,False,
1580.776,Levilactobacillus brevis Levilactobacillus brevis CIRM-BIA2444,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,Levilactobacillus brevis CIRM-BIA2444,,,,,,,,,,,,,,,,,,,,Good,2024-05-30T00:00:00Z,,,PRJEB74198,SAMEA115434252,,,"OZ061585,OZ061586,OZ061587,OZ061588,OZ061589,OZ061590",,,,,,,5.0,6,2476420,45.846462,1.0,2341171.0,64.0,15.0,,2455,99.6,98.8,0.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08T10:47:19.495Z,2024-07-08T10:47:19.495Z, | ,False,False,
1580.90,Lactobacillus brevis strain BSO 310,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,BSO 310,,,,,,,,,,,,,,,,,,,,Good,2016-12-28T00:00:00Z,,,PRJNA288595,SAMN03813855,GCF_001923045.1,,LGIX00000000,University of Saskatchewan,WGS,Illumina MiSeq,83.0x,A5 Pipeline v. April-2014,,,133,2614138,45.54,18.0,45767.0,60.0,8.0,,2810,99.9,99.0,,100.0,,brewery,isolated from brewery),,,,United Kingdom,,,,Europe,United Kingdom,,,,,,,,,,,,"beer-spoiling isolate (isolated from brewery). Has hop-tolerance genes hitA and horA and is suspected of containing several plasmids. Useful for comparison against Lactobacillus brevis BSO 464, a rapid beer-spoiling isolate.",2017-01-17T19:21:33.356Z,2017-01-17T19:21:33.356Z,brewery | ,True,True,positivo: cerveza/cerveceria
387344.15,Lactobacillus brevis ATCC 367,,387344,131567;2;1783272;1239;91061;186826;33958;2767886;1580;387344,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis;Levilactobacillus brevis ATCC 367,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,ATCC 367,,,,,,,,,,,,,,,,,ATCC 367,,,Good,2006-10-13T00:00:00Z,17030793,,PRJNA404,SAMN02598532,GCA_000014465.1,,"CP000416,CP000417,CP000418",DOE Joint Genome Institute/Fidelity Systems,Complete,,,,,2.0,3,2340228,46.1,1.0,2291220.0,65.0,10.0,,2271,99.9,99.9,,100.0,,,,,,,,,,,,,,,,,,,,,,,,Lactobacillus brevis ATCC 367. Lactobacillus brevis ATCC 367 will be used for comparative analysis with other lactic acid bacteria.,2014-12-08T22:11:52.228Z,2015-03-16T03:17:09.594Z, | ,False,False,
